CEPVL,AUAR,dopamine,dop-1,3.789758535734574
CEPVR,AUAL,dopamine,dop-1,3.7820870700266758
CEPVR,AUAR,dopamine,dop-1,0
CEPDL,AVM,dopamine,dop-1,8.321324891248059
CEPDR,AVM,dopamine,dop-1,8.483495598604987
CEPVL,AVM,dopamine,dop-1,3.391520552911776
CEPVR,AVM,dopamine,dop-1,3.296092750227852
CEPDL,DA1,dopamine,dop-1,7.144378016652117
CEPDL,DA2,dopamine,dop-1,7.596077596963925
CEPDL,DA3,dopamine,dop-1,7.580719161318451
CEPDL,DA4,dopamine,dop-1,23.205140680986844
CEPDL,DA5,dopamine,dop-1,76.1129546931633
CEPDL,DA6,dopamine,dop-1,131.53544445563892
CEPDL,DA7,dopamine,dop-1,204.47394674382974
CEPDL,DA8,dopamine,dop-1,529.7384279652097
CEPDL,DA9,dopamine,dop-1,529.7394652358965
CEPDR,DA1,dopamine,dop-1,7.764447704865145
CEPDR,DA2,dopamine,dop-1,8.542579660050695
CEPDR,DA3,dopamine,dop-1,8.528336968731267
CEPDR,DA4,dopamine,dop-1,23.629607541644873
CEPDR,DA5,dopamine,dop-1,76.37759630072736
CEPDR,DA6,dopamine,dop-1,131.6891455373831
CEPDR,DA7,dopamine,dop-1,204.57298015062224
CEPDR,DA8,dopamine,dop-1,529.7793514417382
CEPDR,DA9,dopamine,dop-1,529.777748506892
CEPVL,DA1,dopamine,dop-1,16.69950743999782
CEPVL,DA2,dopamine,dop-1,16.455826063534236
CEPVL,DA3,dopamine,dop-1,16.171401939766657
CEPVL,DA4,dopamine,dop-1,25.268379866812662
CEPVL,DA5,dopamine,dop-1,74.05384164972844
CEPVL,DA6,dopamine,dop-1,128.2087216807275
CEPVL,DA7,dopamine,dop-1,201.14315507612437
CEPVL,DA8,dopamine,dop-1,528.6214873255166
CEPVL,DA9,dopamine,dop-1,528.6219030889858
CEPVR,DA1,dopamine,dop-1,17.579655170110993
CEPVR,DA2,dopamine,dop-1,17.42759859561599
CEPVR,DA3,dopamine,dop-1,17.078819477104098
CEPVR,DA4,dopamine,dop-1,26.013775913634564
CEPVR,DA5,dopamine,dop-1,74.20051650161406
CEPVR,DA6,dopamine,dop-1,128.29637884159865
CEPVR,DA7,dopamine,dop-1,201.20139459705456
CEPVR,DA8,dopamine,dop-1,528.6489697673867
CEPVR,DA9,dopamine,dop-1,528.6479965406561
CEPDL,DB1,dopamine,dop-1,7.103642651476395
CEPDL,DB2,dopamine,dop-1,39.2663874031871
CEPDL,DB3,dopamine,dop-1,96.36244144389926
CEPDL,DB4,dopamine,dop-1,190.22228678686312
CEPDL,DB5,dopamine,dop-1,283.48905752690706
CEPDL,DB6,dopamine,dop-1,448.34419434313133
CEPDL,DB7,dopamine,dop-1,537.5721769426202
CEPDR,DB1,dopamine,dop-1,4.817674209076054
CEPDR,DB2,dopamine,dop-1,41.204992071623614
CEPDR,DB3,dopamine,dop-1,95.67182759142543
CEPDR,DB4,dopamine,dop-1,190.45690522276902
CEPDR,DB5,dopamine,dop-1,283.7330124526809
CEPDR,DB6,dopamine,dop-1,448.2708820843505
CEPDR,DB7,dopamine,dop-1,537.3852143969654
CEPVL,DB1,dopamine,dop-1,6.641258159077557
CEPVL,DB2,dopamine,dop-1,35.68557201169517
CEPVL,DB3,dopamine,dop-1,90.82990469713536
CEPVL,DB4,dopamine,dop-1,186.89650707381722
CEPVL,DB5,dopamine,dop-1,281.780203489841
CEPVL,DB6,dopamine,dop-1,446.7560793629893
CEPVL,DB7,dopamine,dop-1,536.405352646103
CEPVR,DB1,dopamine,dop-1,3.173756267853586
CEPVR,DB2,dopamine,dop-1,36.200588576163696
CEPVR,DB3,dopamine,dop-1,90.61256789155017
CEPVR,DB4,dopamine,dop-1,187.02720489575628
CEPVR,DB5,dopamine,dop-1,281.91471859035835
CEPVR,DB6,dopamine,dop-1,446.72334683844554
CEPVR,DB7,dopamine,dop-1,536.197232501384
CEPDL,PHCL,dopamine,dop-1,637.2628942365881
CEPDL,PHCR,dopamine,dop-1,637.2609495940886
CEPDR,PHCL,dopamine,dop-1,637.2782629817885
CEPDR,PHCR,dopamine,dop-1,637.2807094000037
CEPVL,PHCL,dopamine,dop-1,635.6863100757035
CEPVL,PHCR,dopamine,dop-1,635.6853982691998
CEPVR,PHCL,dopamine,dop-1,635.7004097032235
CEPVR,PHCR,dopamine,dop-1,635.7018088348315
CEPDL,PLML,dopamine,dop-1,326.3814750062364
CEPDL,PLMR,dopamine,dop-1,327.2571162056158
CEPDR,PLML,dopamine,dop-1,327.6258373283779
CEPDR,PLMR,dopamine,dop-1,326.1465546512996
CEPVL,PLML,dopamine,dop-1,324.85995330627435
CEPVL,PLMR,dopamine,dop-1,325.18238166762967
CEPVR,PLML,dopamine,dop-1,325.5225687247324
CEPVR,PLMR,dopamine,dop-1,324.6018711085835
CEPDL,PLNL,dopamine,dop-1,0.6434422109581772
CEPDL,PLNR,dopamine,dop-1,12.5435055822213
CEPDR,PLNL,dopamine,dop-1,12.543505043958927
CEPDR,PLNR,dopamine,dop-1,0.6434422448096473
CEPVL,PLNL,dopamine,dop-1,0
CEPVL,PLNR,dopamine,dop-1,5.642847076194559
CEPVR,PLNL,dopamine,dop-1,5.6049732966613695
CEPVR,PLNR,dopamine,dop-1,0
CEPDL,PVDL,dopamine,dop-1,29.418864032891598
CEPDL,PVDR,dopamine,dop-1,35.851420548500606
CEPDR,PVDL,dopamine,dop-1,37.91136981650725
CEPDR,PVDR,dopamine,dop-1,28.192585429294372
CEPVL,PVDL,dopamine,dop-1,28.115264802559683
CEPVL,PVDR,dopamine,dop-1,31.556722317400943
CEPVR,PVDL,dopamine,dop-1,33.49522884229772
CEPVR,PVDR,dopamine,dop-1,26.75425006263231
CEPDL,PVQL,dopamine,dop-1,0.08192833999997726
CEPDL,PVQR,dopamine,dop-1,2.2197430569282606
CEPDR,PVQL,dopamine,dop-1,2.2930701133274383
CEPDR,PVQR,dopamine,dop-1,0.11913560274320195
CEPVL,PVQL,dopamine,dop-1,0
CEPVL,PVQR,dopamine,dop-1,3.9252211777255424
CEPVR,PVQL,dopamine,dop-1,4.771163622789635
CEPVR,PVQR,dopamine,dop-1,0
CEPDL,RIBL,dopamine,dop-1,0.08192833999997723
CEPDL,RIBR,dopamine,dop-1,2.3175276639462137
CEPDR,RIBL,dopamine,dop-1,2.2930701133274383
CEPDR,RIBR,dopamine,dop-1,0.14360737499997725
CEPVL,RIBL,dopamine,dop-1,0
CEPVL,RIBR,dopamine,dop-1,2.9565229395189787
CEPVR,RIBL,dopamine,dop-1,2.941724256979075
CEPVR,RIBR,dopamine,dop-1,0
CEPDL,RIML,dopamine,dop-1,0.08192833999997723
CEPDL,RIMR,dopamine,dop-1,0.11454970499997724
CEPDR,RIML,dopamine,dop-1,0.151756967743202
CEPDR,RIMR,dopamine,dop-1,0.13647110088988804
CEPVL,RIML,dopamine,dop-1,0
CEPVL,RIMR,dopamine,dop-1,0
CEPVR,RIML,dopamine,dop-1,0
CEPVR,RIMR,dopamine,dop-1,0
CEPDL,RIS,dopamine,dop-1,0.08192833999997723
CEPDR,RIS,dopamine,dop-1,0.11913560274320198
CEPVL,RIS,dopamine,dop-1,0
CEPVR,RIS,dopamine,dop-1,0
CEPDL,VA1,dopamine,dop-1,17.66698773156814
CEPDL,VA10,dopamine,dop-1,380.173199257669
CEPDL,VA11,dopamine,dop-1,531.3897024840473
CEPDL,VA12,dopamine,dop-1,538.384464440263
CEPDL,VA2,dopamine,dop-1,17.232599870916072
CEPDL,VA3,dopamine,dop-1,17.620186053265765
CEPDL,VA4,dopamine,dop-1,18.249082846019892
CEPDL,VA5,dopamine,dop-1,78.23280052863488
CEPDL,VA6,dopamine,dop-1,126.7123852857797
CEPDL,VA7,dopamine,dop-1,195.44582084922732
CEPDL,VA8,dopamine,dop-1,253.52193941258403
CEPDL,VA9,dopamine,dop-1,311.26352075149515
CEPDR,VA1,dopamine,dop-1,17.772684563646386
CEPDR,VA10,dopamine,dop-1,380.19894988516984
CEPDR,VA11,dopamine,dop-1,531.4081309458378
CEPDR,VA12,dopamine,dop-1,538.4377241404387
CEPDR,VA2,dopamine,dop-1,17.339900490130937
CEPDR,VA3,dopamine,dop-1,17.725921583908057
CEPDR,VA4,dopamine,dop-1,18.39807472065406
CEPDR,VA5,dopamine,dop-1,78.35723650913435
CEPDR,VA6,dopamine,dop-1,126.78942249909947
CEPDR,VA7,dopamine,dop-1,195.49583841127188
CEPDR,VA8,dopamine,dop-1,253.56052273137098
CEPDR,VA9,dopamine,dop-1,311.29496404120005
CEPVL,VA1,dopamine,dop-1,9.20073068053482
CEPVL,VA10,dopamine,dop-1,378.5265484270041
CEPVL,VA11,dopamine,dop-1,529.6318314107002
CEPVL,VA12,dopamine,dop-1,536.6209262933704
CEPVL,VA2,dopamine,dop-1,8.7781844480139
CEPVL,VA3,dopamine,dop-1,9.096127767899254
CEPVL,VA4,dopamine,dop-1,10.006284772221854
CEPVL,VA5,dopamine,dop-1,72.69747993351156
CEPVL,VA6,dopamine,dop-1,121.48500482219131
CEPVL,VA7,dopamine,dop-1,190.63136586325564
CEPVL,VA8,dopamine,dop-1,249.4539102203759
CEPVL,VA9,dopamine,dop-1,308.4068262289006
CEPVR,VA1,dopamine,dop-1,9.385851717679023
CEPVR,VA10,dopamine,dop-1,378.5459408282263
CEPVR,VA11,dopamine,dop-1,529.6474915671369
CEPVR,VA12,dopamine,dop-1,536.6549368156633
CEPVR,VA2,dopamine,dop-1,8.970870707724952
CEPVR,VA3,dopamine,dop-1,9.282532387028986
CEPVR,VA4,dopamine,dop-1,10.09767251065926
CEPVR,VA5,dopamine,dop-1,72.77160225984363
CEPVR,VA6,dopamine,dop-1,121.53199606056641
CEPVR,VA7,dopamine,dop-1,190.66363250569128
CEPVR,VA8,dopamine,dop-1,249.48006513984342
CEPVR,VA9,dopamine,dop-1,308.4291908586765
CEPDL,VB1,dopamine,dop-1,0.1818833927225954
CEPDL,VB10,dopamine,dop-1,451.7079062283073
CEPDL,VB11,dopamine,dop-1,504.51530490537544
CEPDL,VB2,dopamine,dop-1,20.565622345876793
CEPDL,VB3,dopamine,dop-1,54.58437375833243
CEPDL,VB4,dopamine,dop-1,86.76490609971302
CEPDL,VB5,dopamine,dop-1,135.22222928041074
CEPDL,VB6,dopamine,dop-1,210.59859639512547
CEPDL,VB7,dopamine,dop-1,279.07089374356184
CEPDL,VB8,dopamine,dop-1,335.92292114606886
CEPDL,VB9,dopamine,dop-1,395.92859919603046
CEPDR,VB1,dopamine,dop-1,11.84063279324332
CEPDR,VB10,dopamine,dop-1,451.72958256429627
CEPDR,VB11,dopamine,dop-1,504.53471422052695
CEPDR,VB2,dopamine,dop-1,20.69840839920476
CEPDR,VB3,dopamine,dop-1,54.76200482155181
CEPDR,VB4,dopamine,dop-1,86.87719410100962
CEPDR,VB5,dopamine,dop-1,135.29442042374953
CEPDR,VB6,dopamine,dop-1,210.6450250924169
CEPDR,VB7,dopamine,dop-1,279.10595868845877
CEPDR,VB8,dopamine,dop-1,335.45219242836396
CEPDR,VB9,dopamine,dop-1,395.9533258184449
CEPVL,VB1,dopamine,dop-1,0
CEPVL,VB10,dopamine,dop-1,450.1537350555171
CEPVL,VB11,dopamine,dop-1,502.81502519703554
CEPVL,VB2,dopamine,dop-1,10.869596211132281
CEPVL,VB3,dopamine,dop-1,48.91984366405089
CEPVL,VB4,dopamine,dop-1,81.34237825700407
CEPVL,VB5,dopamine,dop-1,129.94807211394948
CEPVL,VB6,dopamine,dop-1,205.94151047748036
CEPVL,VB7,dopamine,dop-1,275.4604665759029
CEPVL,VB8,dopamine,dop-1,333.644990749179
CEPVL,VB9,dopamine,dop-1,394.3310788646717
CEPVR,VB1,dopamine,dop-1,3.7936015209237315
CEPVR,VB10,dopamine,dop-1,450.1710462303402
CEPVR,VB11,dopamine,dop-1,502.83118413160685
CEPVR,VB2,dopamine,dop-1,11.057856438598787
CEPVR,VB3,dopamine,dop-1,49.02652008430642
CEPVR,VB4,dopamine,dop-1,81.40933951053765
CEPVR,VB5,dopamine,dop-1,129.99241325989706
CEPVR,VB6,dopamine,dop-1,205.97185155186622
CEPVR,VB7,dopamine,dop-1,275.48474954716835
CEPVR,VB8,dopamine,dop-1,333.4020239144144
CEPVR,VB9,dopamine,dop-1,394.34994692075344
PDEL,ALML,dopamine,dop-1,30.003867267546507
PDEL,ALMR,dopamine,dop-1,29.3142812979356
PDER,ALML,dopamine,dop-1,30.003867267546507
PDER,ALMR,dopamine,dop-1,29.3142812979356
PDEL,ALNL,dopamine,dop-1,18.87257284437757
PDEL,ALNR,dopamine,dop-1,18.769342430234236
PDER,ALNL,dopamine,dop-1,18.87257284437757
PDER,ALNR,dopamine,dop-1,18.769342430234236
PDEL,AS1,dopamine,dop-1,10.618827165388765
PDEL,AS10,dopamine,dop-1,1.0215132894602137
PDEL,AS11,dopamine,dop-1,0.10084409491698079
PDEL,AS2,dopamine,dop-1,1.6348151578166734
PDEL,AS3,dopamine,dop-1,7.28657755112712
PDEL,AS4,dopamine,dop-1,0.48282540443520816
PDEL,AS5,dopamine,dop-1,0
PDEL,AS6,dopamine,dop-1,2.5452815470357546
PDEL,AS7,dopamine,dop-1,1.0178415232329454
PDEL,AS8,dopamine,dop-1,1.4960849461253445
PDEL,AS9,dopamine,dop-1,13.76983990582663
PDER,AS1,dopamine,dop-1,10.618827165388765
PDER,AS10,dopamine,dop-1,1.0215132894602137
PDER,AS11,dopamine,dop-1,0.10084409491698079
PDER,AS2,dopamine,dop-1,1.6348151578166734
PDER,AS3,dopamine,dop-1,7.28657755112712
PDER,AS4,dopamine,dop-1,0.48282540443520816
PDER,AS5,dopamine,dop-1,0
PDER,AS6,dopamine,dop-1,2.5452815470357546
PDER,AS7,dopamine,dop-1,0
PDER,AS8,dopamine,dop-1,1.4960849461253445
PDER,AS9,dopamine,dop-1,13.76983990582663
PDEL,AUAL,dopamine,dop-1,21.212862169410123
PDEL,AUAR,dopamine,dop-1,21.294474312715053
PDER,AUAL,dopamine,dop-1,21.212862169410123
PDER,AUAR,dopamine,dop-1,21.294474312715053
PDEL,AVM,dopamine,dop-1,0
PDER,AVM,dopamine,dop-1,0
PDEL,DA1,dopamine,dop-1,0.49571173251138745
PDEL,DA2,dopamine,dop-1,0
PDEL,DA3,dopamine,dop-1,0
PDEL,DA4,dopamine,dop-1,0
PDEL,DA5,dopamine,dop-1,0
PDEL,DA6,dopamine,dop-1,0
PDEL,DA7,dopamine,dop-1,0
PDEL,DA8,dopamine,dop-1,0
PDEL,DA9,dopamine,dop-1,0
PDER,DA1,dopamine,dop-1,0.49571173251138745
PDER,DA2,dopamine,dop-1,0
PDER,DA3,dopamine,dop-1,0
PDER,DA4,dopamine,dop-1,0
PDER,DA5,dopamine,dop-1,0
PDER,DA6,dopamine,dop-1,0
PDER,DA7,dopamine,dop-1,0
PDER,DA8,dopamine,dop-1,0
PDER,DA9,dopamine,dop-1,0
PDEL,DB1,dopamine,dop-1,0
PDEL,DB2,dopamine,dop-1,0
PDEL,DB3,dopamine,dop-1,0
PDEL,DB4,dopamine,dop-1,0
PDEL,DB5,dopamine,dop-1,0
PDEL,DB6,dopamine,dop-1,0
PDEL,DB7,dopamine,dop-1,0
PDER,DB1,dopamine,dop-1,0
PDER,DB2,dopamine,dop-1,0
PDER,DB3,dopamine,dop-1,0
PDER,DB4,dopamine,dop-1,0
PDER,DB5,dopamine,dop-1,0
PDER,DB6,dopamine,dop-1,0
PDER,DB7,dopamine,dop-1,0
PDEL,PHCL,dopamine,dop-1,2.3434582109561064
PDEL,PHCR,dopamine,dop-1,2.350659867602802
PDER,PHCL,dopamine,dop-1,2.3434582109561064
PDER,PHCR,dopamine,dop-1,2.350659867602802
PDEL,PLML,dopamine,dop-1,7.978620350302782
PDEL,PLMR,dopamine,dop-1,7.591836341835878
PDER,PLML,dopamine,dop-1,3.6716415779103437
PDER,PLMR,dopamine,dop-1,2.824733473265647
PDEL,PLNL,dopamine,dop-1,7.468248087518426
PDEL,PLNR,dopamine,dop-1,8.639328632348258
PDER,PLNL,dopamine,dop-1,7.468248087518426
PDER,PLNR,dopamine,dop-1,8.639328632348258
PDEL,PVDL,dopamine,dop-1,0
PDEL,PVDR,dopamine,dop-1,0
PDER,PVDL,dopamine,dop-1,0
PDER,PVDR,dopamine,dop-1,0
PDEL,PVQL,dopamine,dop-1,1.76411
PDEL,PVQR,dopamine,dop-1,0
PDER,PVQL,dopamine,dop-1,1.76411
PDER,PVQR,dopamine,dop-1,0
